generation,time,memory_usage_MB,cpu_usage_percent
0,0.143235445022583,729.1796875,5.5
0,0.4200475215911865,729.41015625,4.5
0,0.32163190841674805,729.40234375,3.5
0,0.1648082733154297,729.26953125,3.5
0,0.610227108001709,728.59765625,56.1
0,0.4058544635772705,728.59765625,56.5
0,0.19950079917907715,732.703125,5.5
0,0.28693628311157227,732.703125,6.0
0,0.15346145629882812,732.6328125,6.5
0,0.46407151222229004,732.6328125,6.5
0,0.27033329010009766,732.625,5.0
0,0.19188666343688965,732.625,8.5
0,0.14309310913085938,732.5703125,5.4
0,0.18239760398864746,732.5703125,4.0
0,0.28888678550720215,728.5390625,55.3
0,0.35286712646484375,728.7734375,55.5
0,0.35573339462280273,729.9765625,4.0
0,0.10636115074157715,729.9765625,4.5
0,0.28084397315979004,729.80859375,5.0
0,0.24766302108764648,729.79296875,5.5
0,0.19926166534423828,729.79296875,3.0
0,0.16039466857910156,730.03515625,3.5
0,0.20975780487060547,730.03515625,7.5
0,0.2081012725830078,729.9921875,5.0
0,0.1482372283935547,730.23828125,44.5
0,0.4802389144897461,730.97265625,56.5
0,0.29078173637390137,731.7109375,27.1
0,0.19224095344543457,731.6640625,4.0
0,0.1923508644104004,731.65625,3.0
0,0.2620987892150879,731.90234375,7.0
0,0.27748870849609375,731.90234375,6.1
0,0.1950240135192871,731.828125,9.0
0,0.6237061023712158,732.04296875,4.0
0,0.16361188888549805,732.04296875,4.5
0,0.4420888423919678,732.46875,55.3
0,0.25711703300476074,732.44140625,55.0
0,0.26415562629699707,734.83984375,22.0
0,0.33950042724609375,734.59375,4.0
0,0.21958446502685547,734.54296875,3.5
0,0.30304884910583496,734.54296875,7.0
0,0.24983501434326172,734.50390625,8.0
0,0.24357366561889648,734.50390625,7.5
0,0.2515079975128174,734.50390625,7.0
0,0.14850521087646484,734.5078125,4.5
0,0.20405268669128418,734.953125,44.0
0,0.29853057861328125,734.9453125,55.0
0,0.49077558517456055,735.62109375,25.8
0,0.14835596084594727,735.57421875,2.5
0,0.1951892375946045,735.57421875,6.5
0,0.26000523567199707,735.5703125,8.0
0,0.11921024322509766,735.5703125,3.0
0,0.21088171005249023,735.4296875,4.5
0,0.44596409797668457,735.42578125,3.5
0,0.256162166595459,735.38671875,4.5
0,0.16028261184692383,736.3046875,37.9
0,0.4516031742095947,736.91796875,57.2
0,1.2363383769989014,736.8671875,4.5
0,0.20978140830993652,736.8671875,4.5
0,0.34658122062683105,737.0859375,4.0
0,0.15176820755004883,737.0859375,3.5
0,0.4720184803009033,736.98828125,18.5
0,0.18580055236816406,736.98828125,5.5
0,0.18996500968933105,737.23046875,3.5
0,0.13869762420654297,737.23046875,3.0
0,0.15021753311157227,737.1875,54.8
0,0.2855405807495117,737.16015625,55.5
0,0.2560267448425293,736.35546875,19.6
0,0.13376426696777344,736.34765625,5.7
0,0.7268834114074707,736.3203125,4.0
0,0.18764162063598633,736.15234375,4.5
0,0.14652228355407715,736.15234375,6.1
0,0.22881054878234863,736.15234375,6.0
0,0.1412820816040039,736.15234375,3.0
0,0.19367718696594238,735.65625,4.0
0,0.14934921264648438,730.64453125,42.5
0,0.509244441986084,731.875,54.8
0,0.317965030670166,732.33203125,24.6
0,0.38828134536743164,732.51953125,4.5
0,0.2764863967895508,732.51953125,7.5
0,0.4487626552581787,732.51953125,4.5
0,0.18667221069335938,732.51953125,6.5
0,0.4281423091888428,732.50390625,6.5
0,0.09827947616577148,732.5,4.5
0,0.2408447265625,732.5,9.0
0,0.15807557106018066,729.01171875,55.2
0,0.2749292850494385,730.6640625,54.8
0,0.2702968120574951,730.73828125,18.1
0,0.17802715301513672,730.97265625,3.5
0,0.15374207496643066,730.97265625,2.5
0,0.15494894981384277,730.97265625,5.4
0,0.6953163146972656,730.92578125,5.5
0,0.1744248867034912,730.92578125,4.5
0,0.14055848121643066,731.1640625,3.0
0,0.09549665451049805,731.1640625,3.5
0,0.17525410652160645,730.171875,42.5
0,1.1962881088256836,731.34765625,55.3
0,0.30493998527526855,731.55078125,3.5
0,0.12236857414245605,731.55078125,3.5
0,0.1822202205657959,731.55078125,7.5
0,0.2044215202331543,731.48828125,4.0
1,0.2892603874206543,737.984375,4.0
1,0.2804405689239502,744.1328125,14.6
1,0.28379106521606445,744.0,58.5
1,0.49638891220092773,747.453125,57.5
1,0.597858190536499,747.63671875,3.0
1,0.17271661758422852,747.625,3.5
1,0.1793062686920166,747.625,3.5
1,0.1951894760131836,748.21484375,6.5
1,0.1787281036376953,748.21484375,7.5
1,0.15307044982910156,748.19921875,4.0
1,0.2746901512145996,748.1953125,3.5
1,0.4258077144622803,751.87109375,20.6
1,0.47174787521362305,752.5703125,56.0
1,0.5648055076599121,753.30859375,40.7
1,0.1527271270751953,753.30859375,4.5
1,0.12813997268676758,753.3046875,3.0
1,0.44032859802246094,753.140625,5.0
1,0.16243696212768555,753.140625,4.5
1,0.1693882942199707,753.1328125,7.1
1,0.2915167808532715,753.1328125,4.0
1,0.2708249092102051,753.1328125,4.5
1,0.2140674591064453,756.0859375,31.5
1,0.3838181495666504,756.0859375,56.5
